dataset,path,bytes,log_bytes,shard_idx,shard_total,mean_episode_steps,mean_reward_mean,mean_reward_max,mean_reward_final,mean_action_abs_mean,mean_action_std,mean_instruction_units,mean_instruction_unique,mean_terminal_rate,records_decoded,record_parse_ok,record_parse_error,tail_score,source_target,qtail_target,source_pred,qtail_pred
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00049-of-00124,216322513,19.19228097242294,49.0,124.0,120.0,0.008333333767950535,1.0,1.0,0.05812108516693115,0.22676721215248108,16.0,1.0,0.008333333333333333,1,1,,0.41370508074760437,0.0012127348454669118,0.0008951788768172264,0.0012092679971829057,0.0008809171267785132
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00050-of-00124,139808390,18.755783407421994,50.0,124.0,66.0,0.01515151560306549,1.0,1.0,0.12975797057151794,0.33023008704185486,17.0,1.0,0.015151515151515152,1,1,,0.4287792146205902,0.0007837857701815665,0.0007976759225130081,0.000785228272434324,0.0007891188142821193
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00051-of-00124,167119946,18.934222358075147,51.0,124.0,100.0,0.009999999776482582,1.0,1.0,0.04936791956424713,0.2076672911643982,16.0,1.0,0.01,1,1,,0.4260108172893524,0.0009368982864543796,0.0008304708753712475,0.0009359812829643488,0.0008293388527818024
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00052-of-00124,136453879,18.73149724003864,52.0,124.0,118.0,0.008474576286971569,1.0,1.0,0.06209269165992737,0.23469215631484985,28.0,1.0,0.00847457627118644,1,1,,0.4495295286178589,0.0007649799226783216,0.0008630258962512016,0.0007638110546395183,0.0008812544983811677
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00053-of-00124,131135187,18.69173931851664,53.0,124.0,107.0,0.009345794096589088,1.0,1.0,0.0648781880736351,0.23715569078922272,16.0,1.0,0.009345794392523364,1,1,,0.4434831440448761,0.0007351625827141106,0.0008361369837075472,0.0007346606580540538,0.0008294986328110099
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00054-of-00124,86843257,18.279615419543756,54.0,124.0,69.0,0.014492753893136978,1.0,1.0,0.12866613268852234,0.33005133271217346,17.0,1.0,0.014492753623188406,1,1,,0.46036654710769653,0.00048685568617656827,0.0008349951240234077,0.00048597322893328965,0.0008446134743280709
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00055-of-00124,96016609,18.380031755299065,55.0,124.0,113.0,0.008849557489156723,1.0,1.0,0.06777282059192657,0.24306456744670868,16.0,1.0,0.008849557522123894,1,1,,0.46409955620765686,0.0005382827948778868,0.0008990585920400918,0.0005377538036555052,0.0008846234413795173
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00056-of-00124,114462873,18.555761083838455,56.0,124.0,100.0,0.009999999776482582,1.0,1.0,0.06455543637275696,0.2381017804145813,28.0,1.0,0.01,1,1,,0.4602817893028259,0.0006416952237486839,0.0008781928918324411,0.0006404411979019642,0.0008951800409704447
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00057-of-00124,92976467,18.347856986841403,57.0,124.0,64.0,0.015625,1.0,1.0,0.12830623984336853,0.32998788356781006,17.0,1.0,0.015625,1,1,,0.45843014121055603,0.0005212393589317799,0.0008301579509861767,0.0005207870854064822,0.0008410097798332572
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00058-of-00124,37069933,17.4283167947099,58.0,124.0,52.0,0.01923076994717121,1.0,1.0,0.12861377000808716,0.3299122452735901,17.0,1.0,0.019230769230769232,1,1,,0.5057408809661865,0.0002078193356283009,0.001206096145324409,0.00020625362230930477,0.001222690218128264
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00059-of-00124,182029919,19.019681627133988,59.0,124.0,101.0,0.009900989942252636,1.0,1.0,0.05304373428225517,0.21472789347171783,16.0,1.0,0.009900990099009901,1,1,,0.4306727945804596,0.001020485651679337,0.0008774285088293254,0.0010190329048782587,0.0008653139811940491
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00060-of-00124,98897649,18.409596034935507,60.0,124.0,107.0,0.009345794096589088,1.0,1.0,0.06479017436504364,0.2393045425415039,10.0,1.0,0.009345794392523364,1,1,,0.4610651433467865,0.0005544343148358166,0.0008604535833001137,0.000555983860976994,0.0008780996431596577
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00061-of-00124,119368411,18.59772516780773,61.0,124.0,105.0,0.009523809887468815,1.0,1.0,0.055237963795661926,0.22067143023014069,16.0,1.0,0.009523809523809525,1,1,,0.45700937509536743,0.0006691963644698262,0.000865214504301548,0.0006687102722935379,0.0008783512166701257
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00062-of-00124,37704568,17.445291838708837,62.0,124.0,138.0,0.007246376946568489,1.0,1.0,0.07027693837881088,0.24877744913101196,16.0,1.0,0.007246376811594203,1,1,,0.5276331305503845,0.00021137719159014523,0.0015438292175531387,0.00021237471082713455,0.0015573620330542326
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00063-of-00124,81058861,18.21068614008242,63.0,124.0,96.0,0.010416666977107525,1.0,1.0,0.06707672029733658,0.24246826767921448,28.0,1.0,0.010416666666666666,1,1,,0.4863531291484833,0.00045442752889357507,0.001060416572727263,0.0004526273696683347,0.0010510828578844666
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00064-of-00124,82615807,18.22971160032564,64.0,124.0,123.0,0.008130080997943878,1.0,1.0,0.06268206238746643,0.23418091237545013,28.0,1.0,0.008130081300813009,1,1,,0.4915126860141754,0.00046315600047819316,0.0011409177677705884,0.0004619137616828084,0.0010932990116998553
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00065-of-00124,28758852,17.17445620824157,65.0,124.0,113.0,0.008849557489156723,1.0,1.0,0.06110227480530739,0.23122650384902954,28.0,1.0,0.008849557522123894,1,1,,0.5487729907035828,0.0001612262276466936,0.0018417227547615767,0.0001618025853531435,0.0017697046278044581
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00066-of-00124,54233694,17.80881295221435,66.0,124.0,66.0,0.01515151560306549,1.0,1.0,0.0044007496908307076,0.010167081840336323,15.0,1.0,0.015151515151515152,1,1,,0.49234309792518616,0.00030404183780774474,0.0011026719585061073,0.0003035514091607183,0.0011452827602624893
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00067-of-00124,128788328,18.673680754174853,67.0,124.0,108.0,0.009259259328246117,1.0,1.0,0.06326674669981003,0.23604990541934967,16.0,1.0,0.009259259259259259,1,1,,0.4604487121105194,0.0007220057304948568,0.0009010149515233934,0.000721415679436177,0.0009144242503680289
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00068-of-00124,77095368,18.16055377187875,68.0,124.0,112.0,0.008928571827709675,1.0,1.0,0.06480202078819275,0.2383408397436142,16.0,1.0,0.008928571428571428,1,1,,0.49056583642959595,0.0004322076274547726,0.0011089177569374442,0.0004313951649237424,0.0011106255697086453
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00069-of-00124,114409484,18.55529454431222,69.0,124.0,109.0,0.00917431153357029,1.0,1.0,0.06059644743800163,0.23085865378379822,10.0,1.0,0.009174311926605505,1,1,,0.4634813666343689,0.000641395861748606,0.0009157907916232944,0.000642421015072614,0.0009191293502226472
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00070-of-00124,55573010,17.833208227700393,70.0,124.0,111.0,0.009009009227156639,1.0,1.0,0.05399145558476448,0.21741445362567902,16.0,1.0,0.009009009009009009,1,1,,0.510282576084137,0.00031155021861195564,0.0013336077099666,0.0003107533266302198,0.0013453785795718431
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00071-of-00124,109689213,18.513161597713196,71.0,124.0,72.0,0.013888888992369175,1.0,1.0,0.1287134289741516,0.33015555143356323,17.0,1.0,0.013888888888888888,1,1,,0.46762341260910034,0.0006149333785288036,0.0009505500784143806,0.0006153461872600019,0.0009321613470092416
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00072-of-00124,176344723,18.98795129642164,72.0,124.0,71.0,0.014084506779909134,1.0,1.0,0.0036989266518503428,0.010131889022886753,15.0,1.0,0.014084507042253521,1,1,,0.43586769700050354,0.0009886136977002025,0.0008831528830341995,0.0009898293064907193,0.0008666082285344601
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00073-of-00124,85061397,18.258883883112023,73.0,124.0,57.0,0.017543859779834747,1.0,1.0,0.004752031993120909,0.011437023058533669,15.0,1.0,0.017543859649122806,1,1,,0.47248852252960205,0.00047686632024124265,0.0009397671674378216,0.0004774842818733305,0.0009761638357304037
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00074-of-00124,164025689,18.915533619862178,74.0,124.0,69.0,0.014492753893136978,1.0,1.0,0.0038586691953241825,0.010663613677024841,15.0,1.0,0.014492753623188406,1,1,,0.4415152966976166,0.0009195514139719307,0.0008856975473463535,0.0009213155717588961,0.0008727707318030298
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00075-of-00124,58823229,17.89004740287724,75.0,124.0,103.0,0.009708737954497337,1.0,1.0,0.0656171590089798,0.2390708476305008,16.0,1.0,0.009708737864077669,1,1,,0.5115832090377808,0.00032977142836898565,0.0013778354041278362,0.0003285141137894243,0.0013681551208719611
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00076-of-00124,119537983,18.599144736570356,76.0,124.0,102.0,0.009803921915590763,1.0,1.0,0.07181570678949356,0.25108152627944946,10.0,1.0,0.00980392156862745,1,1,,0.46790656447410583,0.000670147011987865,0.0009664203971624374,0.000671119662001729,0.0009621224598959088
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00077-of-00124,91904660,18.33626230421172,77.0,124.0,100.0,0.009999999776482582,1.0,1.0,0.05017726868391037,0.20749758183956146,16.0,1.0,0.01,1,1,,0.4882163107395172,0.0005152306403033435,0.0011006677523255348,0.0005145038012415171,0.001118193380534649
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00078-of-00124,176382451,18.988165218130604,78.0,124.0,110.0,0.00909090880304575,1.0,1.0,0.06272657215595245,0.23428121209144592,28.0,1.0,0.00909090909090909,1,1,,0.4633132219314575,0.000988825224339962,0.0010039255721494555,0.000989562482573092,0.0010247069876641035
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00079-of-00124,26825384,17.104859198661362,79.0,124.0,97.0,0.010309278033673763,1.0,1.0,0.06854903697967529,0.24568873643875122,28.0,1.0,0.010309278350515464,1,1,,0.5654224753379822,0.00015038692799862474,0.0019693272188305855,0.0001503817766206339,0.0019653167109936476
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00080-of-00124,50513044,17.737742177719223,80.0,124.0,112.0,0.008928571827709675,1.0,1.0,0.0656186118721962,0.24034637212753296,28.0,1.0,0.008928571428571428,1,1,,0.5347240567207336,0.0002831833262462169,0.0016412626719102263,0.00028144894167780876,0.0016266441671177745
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00081-of-00124,188353305,19.05383004437727,81.0,124.0,86.0,0.011627906933426857,1.0,1.0,0.07830283045768738,0.2602386176586151,28.0,1.0,0.011627906976744186,1,1,,0.4583534300327301,0.0010559355141595006,0.0009780926629900932,0.001059256261214614,0.0010092786978930235
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00082-of-00124,18129811,16.713068213124043,82.0,124.0,66.0,0.01515151560306549,1.0,1.0,0.004248000681400299,0.010633748024702072,15.0,1.0,0.015151515151515152,1,1,,0.5705971121788025,0.00010163831029785797,0.0020103331189602613,0.00010401864710729569,0.001967616379261017
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00083-of-00124,64048643,17.975153415122723,83.0,124.0,139.0,0.007194244768470526,1.0,1.0,0.06638370454311371,0.24143880605697632,16.0,1.0,0.007194244604316547,1,1,,0.522275984287262,0.00035906583070755005,0.0015240111388266087,0.00035823258804157376,0.001512818387709558
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00084-of-00124,91831560,18.33546659824736,84.0,124.0,93.0,0.01075268816202879,1.0,1.0,0.12783144414424896,0.3301549255847931,17.0,1.0,0.010752688172043012,1,1,,0.4974137246608734,0.0005148208001628518,0.00121147814206779,0.0005138666019774973,0.0012087328359484673
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00085-of-00124,94790497,18.367179730134172,85.0,124.0,89.0,0.01123595517128706,1.0,1.0,0.0679304376244545,0.24302685260772705,16.0,1.0,0.011235955056179775,1,1,,0.4936654567718506,0.0005314090522006154,0.0011869445443153381,0.0005308528780005872,0.0011875047348439693
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00086-of-00124,121831335,18.61814815437077,86.0,124.0,89.0,0.01123595517128706,1.0,1.0,0.12790918350219727,0.32979437708854675,17.0,1.0,0.011235955056179775,1,1,,0.4832204580307007,0.0006830038619227707,0.001099438057281077,0.000683331920299679,0.001091487123630941
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00087-of-00124,159232325,18.885874863525952,87.0,124.0,98.0,0.010204081423580647,1.0,1.0,0.12804889678955078,0.33001503348350525,17.0,1.0,0.01020408163265306,1,1,,0.47166845202445984,0.0008926791488192976,0.0010372744873166084,0.0008928049355745316,0.0010403539054095745
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00088-of-00124,31053328,17.251216574767426,88.0,124.0,103.0,0.009708737954497337,1.0,1.0,0.06357380747795105,0.23692552745342255,28.0,1.0,0.009708737864077669,1,1,,0.5686630606651306,0.00017408939311280847,0.002011280506849289,0.00017344948719255626,0.002040306804701686
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00089-of-00124,125351473,18.64663214157403,89.0,124.0,113.0,0.008849557489156723,1.0,1.0,0.05797967687249184,0.22658701241016388,16.0,1.0,0.008849557522123894,1,1,,0.48756998777389526,0.0007027382380329072,0.00114015385042876,0.0007017008611001074,0.0011535899247974157
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00090-of-00124,80840679,18.207990862141703,90.0,124.0,103.0,0.009708737954497337,1.0,1.0,0.051872558891773224,0.21259073913097382,16.0,1.0,0.009708737864077669,1,1,,0.5106325149536133,0.0004532043822109699,0.0013827020302414894,0.0004520044894888997,0.0013890799600630999
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00091-of-00124,17500486,16.677739267077964,91.0,124.0,63.0,0.01587301678955555,1.0,1.0,0.12856020033359528,0.3298535645008087,17.0,1.0,0.015873015873015872,1,1,,0.5882231593132019,9.811022027861327e-05,0.0021943117026239634,9.901821613311768e-05,0.0021706114057451487
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00092-of-00124,24351896,17.008120310002543,92.0,124.0,88.0,0.011363636702299118,1.0,1.0,0.07051369547843933,0.24783077836036682,28.0,1.0,0.011363636363636364,1,1,,0.5834130048751831,0.00013652020425070077,0.002099513541907072,0.0001366389187751338,0.002179674804210663
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00093-of-00124,92094148,18.338321970434425,93.0,124.0,86.0,0.011627906933426857,1.0,1.0,0.06554599106311798,0.23762628436088562,28.0,1.0,0.011627906976744186,1,1,,0.5108407139778137,0.0005162929301150143,0.0014091170160099864,0.0005160297150723636,0.001376264845021069
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00094-of-00124,115755350,18.566989478803777,94.0,124.0,113.0,0.008849557489156723,1.0,1.0,0.06547296047210693,0.23946872353553772,28.0,1.0,0.008849557522123894,1,1,,0.5051591992378235,0.0006489410297945142,0.001310461782850325,0.0006494465633295476,0.0013243805151432753
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00095-of-00124,98550494,18.40607961438144,95.0,124.0,68.0,0.014705882407724857,1.0,1.0,0.007974558509886265,0.06157678738236427,15.0,1.0,0.014705882352941176,1,1,,0.4936152994632721,0.0005524881416931748,0.0011865264968946576,0.0005533930379897356,0.001225847634486854
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00096-of-00124,195797477,19.092591407487433,96.0,124.0,59.0,0.016949152573943138,1.0,1.0,0.0047736987471580505,0.010804042220115662,15.0,1.0,0.01694915254237288,1,1,,0.4533744156360626,0.0010976685443893075,0.0009773962665349245,0.0011045769788324833,0.0009928304934874177
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00097-of-00124,133247813,18.707721215622378,97.0,124.0,102.0,0.009803921915590763,1.0,1.0,0.05991203710436821,0.22873948514461517,28.0,1.0,0.00980392156862745,1,1,,0.49849534034729004,0.0007470062701031566,0.0012977287406101823,0.0007488039555028081,0.0012837339891120791
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00098-of-00124,236814841,19.282789136374845,98.0,124.0,102.0,0.009803921915590763,1.0,1.0,0.07869992405176163,0.2613299489021301,10.0,1.0,0.00980392156862745,1,1,,0.4553688168525696,0.0013276177924126387,0.0010474774753674865,0.0013182521797716618,0.0010451740818098187
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00099-of-00124,110603571,18.52146294309518,99.0,124.0,77.0,0.012987012974917889,1.0,1.0,0.12796208262443542,0.3299143314361572,17.0,1.0,0.012987012987012988,1,1,,0.5001758933067322,0.0006200593779794872,0.0012775793438777328,0.0006207997794263065,0.0012742560356855392
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00100-of-00124,148616388,18.81687897353394,100.0,124.0,69.0,0.014492753893136978,1.0,1.0,0.12867887318134308,0.33003365993499756,17.0,1.0,0.014492753623188406,1,1,,0.4827920198440552,0.0008331646677106619,0.0011408299906179309,0.0008368261042051017,0.0011336415773257613
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00101-of-00124,78664477,18.180702251900836,101.0,124.0,62.0,0.016129031777381897,1.0,1.0,0.004658782854676247,0.010816690512001514,15.0,1.0,0.016129032258064516,1,1,,0.510139524936676,0.0004410042893141508,0.0013639737153425813,0.0004412309790495783,0.0013877718010917306
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00102-of-00124,93144653,18.34966426206058,102.0,124.0,65.0,0.015384615398943424,1.0,1.0,0.004684810061007738,0.01010958943516016,15.0,1.0,0.015384615384615385,1,1,,0.5029653906822205,0.0005221822066232562,0.0012599995825439692,0.0005232300609350204,0.0013322376180440187
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00103-of-00124,39940666,17.502905585862575,103.0,124.0,110.0,0.00909090880304575,1.0,1.0,0.06437254697084427,0.23837341368198395,10.0,1.0,0.00909090909090909,1,1,,0.5599817633628845,0.0002239130699308589,0.001959532732143998,0.0002232582337455824,0.0020022017415612936
berkeley_mvp_converted_externally_to_rlds,/Users/avalok/work/Q-TAIL-MVP/data/openx_demo/berkeley_mvp_converted_externally_to_rlds/0.1.0/berkeley_mvp_converted_externally_to_rlds-train.tfrecord-00104-of-00124,53482439,17.794863933689786,104.0,124.0,59.0,0.016949152573943138,1.0,1.0,0.12863585352897644,0.32970625162124634,17.0,1.0,0.01694915254237288,1,1,,0.5401718616485596,0.00029983019339852035,0.0016776890261098742,0.0002973048249259591,0.001644190982915461
