task_id,source,synthetic_count,synthetic_share,tail_score,group,success_rate_reference,service_stage,openx_calibrated_tail_gain_pp,openx_calibration_bucket,openx_bucket_predicted_gain_pp,openx_calibration_multiplier,base_synthetic_share,openx_calibrated_synthetic_share,openx_calibrated_synthetic_count,scenario_spec
droid_task_bucket_08_in_the_wild_manipulation,qtail_pt_synthetic,238.67223831951725,0.0023867223831951726,0.16343148870161986,head,0.7915,ready_for_synthetic_renderer,41.8281614780426,q1,-24.829441466135904,0.5034111706772819,0.0023867223831951726,0.001125714915959115,112.57149159591151,droid_task_bucket_08_in_the_wild_manipulation | tail_score=0.16343148870161986 | calibrated_share=0.001125714915959115
droid_task_bucket_09_in_the_wild_manipulation,qtail_pt_synthetic,232.1681132366658,0.002321681132366658,0.17115211188462753,head,0.7817,ready_for_synthetic_renderer,41.8281614780426,q1,-24.829441466135904,0.5034111706772819,0.002321681132366658,0.001095037738451659,109.50377384516591,droid_task_bucket_09_in_the_wild_manipulation | tail_score=0.17115211188462753 | calibrated_share=0.001095037738451659
droid_task_bucket_10_in_the_wild_manipulation,qtail_pt_synthetic,414.7987029555454,0.004147987029555454,0.17887479826437958,medium,0.7719,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.004147987029555454,0.0031247439433218956,312.47439433218955,droid_task_bucket_10_in_the_wild_manipulation | tail_score=0.17887479826437958 | calibrated_share=0.0031247439433218956
droid_task_bucket_11_in_the_wild_manipulation,qtail_pt_synthetic,410.68366302220517,0.004106836630222052,0.18656914397171387,medium,0.7621,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.004106836630222052,0.003093744699552296,309.3744699552296,droid_task_bucket_11_in_the_wild_manipulation | tail_score=0.18656914397171387 | calibrated_share=0.003093744699552296
droid_task_bucket_12_in_the_wild_manipulation,qtail_pt_synthetic,407.30419160983956,0.004073041916098395,0.19420374857588057,medium,0.7523,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.004073041916098395,0.0030682866092733812,306.82866092733815,droid_task_bucket_12_in_the_wild_manipulation | tail_score=0.19420374857588057 | calibrated_share=0.0030682866092733812
droid_task_bucket_13_in_the_wild_manipulation,qtail_pt_synthetic,404.4826477847617,0.004044826477847617,0.20183149611722076,medium,0.7426,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.004044826477847617,0.0030470314753604528,304.70314753604526,droid_task_bucket_13_in_the_wild_manipulation | tail_score=0.20183149611722076 | calibrated_share=0.0030470314753604528
droid_task_bucket_14_in_the_wild_manipulation,qtail_pt_synthetic,402.0938540845228,0.004020938540845228,0.2094597407815636,medium,0.7328,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.004020938540845228,0.0030290363162785135,302.9036316278513,droid_task_bucket_14_in_the_wild_manipulation | tail_score=0.2094597407815636 | calibrated_share=0.0030290363162785135
droid_task_bucket_15_in_the_wild_manipulation,qtail_pt_synthetic,400.04715417208644,0.004000471541720865,0.21707043440037993,medium,0.723,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.004000471541720865,0.003013618203565976,301.3618203565976,droid_task_bucket_15_in_the_wild_manipulation | tail_score=0.21707043440037993 | calibrated_share=0.003013618203565976
droid_task_bucket_16_in_the_wild_manipulation,qtail_pt_synthetic,398.2753351612563,0.003982753351612563,0.22463021837724859,medium,0.7132,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.003982753351612563,0.003000270811967822,300.0270811967822,droid_task_bucket_16_in_the_wild_manipulation | tail_score=0.22463021837724859 | calibrated_share=0.003000270811967822
droid_task_bucket_17_in_the_wild_manipulation,qtail_pt_synthetic,396.7275521651458,0.003967275521651458,0.23221048800851235,medium,0.7034,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.003967275521651458,0.0029886111189451293,298.86111189451293,droid_task_bucket_17_in_the_wild_manipulation | tail_score=0.23221048800851235 | calibrated_share=0.0029886111189451293
droid_task_bucket_18_in_the_wild_manipulation,qtail_pt_synthetic,395.36465730114475,0.003953646573011447,0.23977744160075815,medium,0.6936,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.003953646573011447,0.002978344217333992,297.8344217333992,droid_task_bucket_18_in_the_wild_manipulation | tail_score=0.23977744160075815 | calibrated_share=0.002978344217333992
droid_task_bucket_19_in_the_wild_manipulation,qtail_pt_synthetic,394.1560327823087,0.0039415603278230875,0.24729711936253035,medium,0.6838,ready_for_synthetic_renderer,41.8281614780426,q2,-9.798395817051642,0.8040320836589672,0.0039415603278230875,0.0029692394585243004,296.92394585243005,droid_task_bucket_19_in_the_wild_manipulation | tail_score=0.24729711936253035 | calibrated_share=0.0029692394585243004
droid_task_bucket_20_in_the_wild_manipulation,qtail_pt_synthetic,393.0774050478171,0.003930774050478171,0.2548404293904579,medium,0.674,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.003930774050478171,0.003259417512352627,325.9417512352627,droid_task_bucket_20_in_the_wild_manipulation | tail_score=0.2548404293904579 | calibrated_share=0.003259417512352627
droid_task_bucket_21_in_the_wild_manipulation,qtail_pt_synthetic,579.8509149456023,0.005798509149456023,0.2623531701711469,medium,0.6643,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005798509149456023,0.004808152802620334,480.8152802620334,droid_task_bucket_21_in_the_wild_manipulation | tail_score=0.2623531701711469 | calibrated_share=0.004808152802620334
droid_task_bucket_22_in_the_wild_manipulation,qtail_pt_synthetic,578.977498725511,0.00578977498725511,0.26984105084609744,medium,0.6545,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.00578977498725511,0.00480091039161736,480.09103916173603,droid_task_bucket_22_in_the_wild_manipulation | tail_score=0.26984105084609744 | calibrated_share=0.00480091039161736
droid_task_bucket_23_in_the_wild_manipulation,qtail_pt_synthetic,578.1858158107178,0.005781858158107178,0.27735470242858956,medium,0.6447,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005781858158107178,0.004794345717271875,479.4345717271875,droid_task_bucket_23_in_the_wild_manipulation | tail_score=0.27735470242858956 | calibrated_share=0.004794345717271875
droid_task_bucket_24_in_the_wild_manipulation,qtail_pt_synthetic,577.4651424293378,0.005774651424293378,0.2848596893484716,medium,0.6349,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005774651424293378,0.0047883698575307875,478.83698575307875,droid_task_bucket_24_in_the_wild_manipulation | tail_score=0.2848596893484716 | calibrated_share=0.0047883698575307875
droid_task_bucket_25_in_the_wild_manipulation,qtail_pt_synthetic,578.9811455316636,0.005789811455316637,0.29232152031747644,medium,0.6251,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005789811455316637,0.004800940631116466,480.09406311164656,droid_task_bucket_25_in_the_wild_manipulation | tail_score=0.29232152031747644 | calibrated_share=0.004800940631116466
droid_task_bucket_26_in_the_wild_manipulation,qtail_pt_synthetic,578.3770804836819,0.005783770804836819,0.2998106538734845,medium,0.6153,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005783770804836819,0.004795931693511028,479.5931693511028,droid_task_bucket_26_in_the_wild_manipulation | tail_score=0.2998106538734845 | calibrated_share=0.004795931693511028
droid_task_bucket_27_in_the_wild_manipulation,qtail_pt_synthetic,577.8211930413001,0.005778211930413002,0.30729250977050987,medium,0.6055,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005778211930413002,0.004791322247022046,479.1322247022046,droid_task_bucket_27_in_the_wild_manipulation | tail_score=0.30729250977050987 | calibrated_share=0.004791322247022046
droid_task_bucket_28_in_the_wild_manipulation,qtail_pt_synthetic,577.3080653707245,0.005773080653707245,0.3147324651196145,medium,0.5957,ready_for_synthetic_renderer,41.8281614780426,q3,-5.748473946005106,0.8850305210798979,0.005773080653707245,0.00478706736670059,478.706736670059,droid_task_bucket_28_in_the_wild_manipulation | tail_score=0.3147324651196145 | calibrated_share=0.00478706736670059
droid_task_bucket_29_in_the_wild_manipulation,qtail_pt_synthetic,595.6796967792626,0.005956796967792626,0.32218087098491943,medium,0.586,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.005956796967792626,0.006265920050326498,626.5920050326498,droid_task_bucket_29_in_the_wild_manipulation | tail_score=0.32218087098491943 | calibrated_share=0.006265920050326498
droid_task_bucket_30_in_the_wild_manipulation,qtail_pt_synthetic,764.8586366400756,0.007648586366400756,0.32964303991314514,medium,0.5762,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.007648586366400756,0.008045503469231692,804.5503469231693,droid_task_bucket_30_in_the_wild_manipulation | tail_score=0.32964303991314514 | calibrated_share=0.008045503469231692
droid_task_bucket_31_in_the_wild_manipulation,qtail_pt_synthetic,764.4483697448135,0.0076444836974481345,0.33706427090710417,medium,0.5664,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.0076444836974481345,0.008041187895645906,804.1187895645907,droid_task_bucket_31_in_the_wild_manipulation | tail_score=0.33706427090710417 | calibrated_share=0.008041187895645906
droid_task_bucket_32_in_the_wild_manipulation,qtail_pt_synthetic,764.0657254747777,0.007640657254747777,0.3445148323830831,medium,0.5566,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.007640657254747777,0.00803716288284671,803.7162882846709,droid_task_bucket_32_in_the_wild_manipulation | tail_score=0.3445148323830831 | calibrated_share=0.00803716288284671
droid_task_bucket_33_in_the_wild_manipulation,qtail_pt_synthetic,763.708065173164,0.00763708065173164,0.35195997452317185,tail,0.5468,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.00763708065173164,0.00803340067495679,803.340067495679,droid_task_bucket_33_in_the_wild_manipulation | tail_score=0.35195997452317185 | calibrated_share=0.00803340067495679
droid_task_bucket_34_in_the_wild_manipulation,qtail_pt_synthetic,763.3730728591479,0.007633730728591479,0.35936492854089264,tail,0.537,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.007633730728591479,0.008029876910308697,802.9876910308697,droid_task_bucket_34_in_the_wild_manipulation | tail_score=0.35936492854089264 | calibrated_share=0.008029876910308697
droid_task_bucket_35_in_the_wild_manipulation,qtail_pt_synthetic,763.0587057855976,0.0076305870578559755,0.3667999110128638,tail,0.5272,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.0076305870578559755,0.008026570101364271,802.6570101364272,droid_task_bucket_35_in_the_wild_manipulation | tail_score=0.3667999110128638 | calibrated_share=0.008026570101364271
droid_task_bucket_36_in_the_wild_manipulation,qtail_pt_synthetic,936.0073616410688,0.009360073616410688,0.374230118469475,tail,0.5174,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.009360073616410688,0.009845806943346797,984.5806943346797,droid_task_bucket_36_in_the_wild_manipulation | tail_score=0.374230118469475 | calibrated_share=0.009845806943346797
droid_task_bucket_37_in_the_wild_manipulation,qtail_pt_synthetic,950.9513240026897,0.009509513240026897,0.3816357439717537,tail,0.5077,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.009509513240026897,0.010003001613400666,1000.3001613400667,droid_task_bucket_37_in_the_wild_manipulation | tail_score=0.3816357439717537 | calibrated_share=0.010003001613400666
droid_task_bucket_38_in_the_wild_manipulation,qtail_pt_synthetic,950.6887802528686,0.009506887802528686,0.38902195910531057,tail,0.4979,ready_for_synthetic_renderer,41.8281614780426,q4,6.13560265628621,1.1227120531257242,0.009506887802528686,0.01000023993098143,1000.023993098143,droid_task_bucket_38_in_the_wild_manipulation | tail_score=0.38902195910531057 | calibrated_share=0.01000023993098143
droid_task_bucket_39_in_the_wild_manipulation,qtail_pt_synthetic,950.4407465132465,0.009504407465132465,0.3964389295590358,tail,0.4881,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.009504407465132465,0.015003088437381058,1500.308843738106,droid_task_bucket_39_in_the_wild_manipulation | tail_score=0.3964389295590358 | calibrated_share=0.015003088437381058
droid_task_bucket_40_in_the_wild_manipulation,qtail_pt_synthetic,950.2060804067653,0.009502060804067652,0.40385180657661324,tail,0.4783,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.009502060804067652,0.014999384138757805,1499.9384138757805,droid_task_bucket_40_in_the_wild_manipulation | tail_score=0.40385180657661324 | calibrated_share=0.014999384138757805
droid_task_bucket_41_in_the_wild_manipulation,qtail_pt_synthetic,1138.4502488996554,0.011384502488996555,0.4112257339892203,tail,0.4685,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.011384502488996555,0.017970893849469403,1797.0893849469403,droid_task_bucket_41_in_the_wild_manipulation | tail_score=0.4112257339892203 | calibrated_share=0.017970893849469403
droid_task_bucket_42_in_the_wild_manipulation,qtail_pt_synthetic,1138.2393333066402,0.011382393333066402,0.41863085198262584,tail,0.4587,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.011382393333066402,0.017967564462228337,1796.7564462228338,droid_task_bucket_42_in_the_wild_manipulation | tail_score=0.41863085198262584 | calibrated_share=0.017967564462228337
droid_task_bucket_43_in_the_wild_manipulation,qtail_pt_synthetic,1138.0389905564223,0.011380389905564224,0.4260322906607167,tail,0.4489,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.011380389905564224,0.017964401971551948,1796.4401971551947,droid_task_bucket_43_in_the_wild_manipulation | tail_score=0.4260322906607167 | calibrated_share=0.017964401971551948
droid_task_bucket_44_in_the_wild_manipulation,qtail_pt_synthetic,1326.3149608489252,0.013263149608489252,0.43339516490147284,tail,0.4391,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.013263149608489252,0.0209364136864272,2093.64136864272,droid_task_bucket_44_in_the_wild_manipulation | tail_score=0.43339516490147284 | calibrated_share=0.0209364136864272
droid_task_bucket_45_in_the_wild_manipulation,qtail_pt_synthetic,1326.1335675058576,0.013261335675058576,0.44076958654582055,tail,0.4294,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.013261335675058576,0.020933550319743924,2093.3550319743927,droid_task_bucket_45_in_the_wild_manipulation | tail_score=0.44076958654582055 | calibrated_share=0.020933550319743924
droid_task_bucket_46_in_the_wild_manipulation,qtail_pt_synthetic,1514.4271678771092,0.015144271678771092,0.44816067662988446,tail,0.4196,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.015144271678771092,0.023905840332484246,2390.5840332484245,droid_task_bucket_46_in_the_wild_manipulation | tail_score=0.44816067662988446 | calibrated_share=0.023905840332484246
droid_task_bucket_47_in_the_wild_manipulation,qtail_pt_synthetic,1560.653960166312,0.01560653960166312,0.45551352562053904,tail,0.4098,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.01560653960166312,0.024635548791886546,2463.5548791886545,droid_task_bucket_47_in_the_wild_manipulation | tail_score=0.45551352562053904 | calibrated_share=0.024635548791886546
droid_task_bucket_48_in_the_wild_manipulation,qtail_pt_synthetic,1702.5711532848748,0.017025711532848747,0.4628982342976194,tail,0.4,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.017025711532848747,0.026875768613010352,2687.576861301035,droid_task_bucket_48_in_the_wild_manipulation | tail_score=0.4628982342976194 | calibrated_share=0.026875768613010352
habitat3_social_navigation,qtail_pt_synthetic,1844.8230583389288,0.018448230583389288,0.7329999999999997,medium,0.6,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.018448230583389288,0.029121271996300078,2912.127199630008,habitat3_social_navigation | tail_score=0.7329999999999997 | calibrated_share=0.029121271996300078
habitat3_social_rearrangement,qtail_pt_synthetic,2249.3011511224336,0.022493011511224337,0.8049999999999996,tail,0.52,ready_for_synthetic_renderer,41.8281614780426,q5,34.240698758731014,1.6848139751746203,0.022493011511224337,0.03550612094062043,3550.612094062043,habitat3_social_rearrangement | tail_score=0.8049999999999996 | calibrated_share=0.03550612094062043
